participant_id,denominator,arrangement,decisionTime,probability,iconicity
30,10,Random,1567,10,square
30,100,Random,1630,20,square
30,10,Random,1416,20,square
30,100,Random,1487,90,square
30,10,Random,1689,70,square
30,100,Random,1538,30,square
30,100,Random,5429,70,house
30,10,Random,2342,80,house
30,100,Random,2576,40,house
30,100,Random,5786,60,house
30,10,Random,2220,10,house
30,100,Random,1575,80,house
30,100,Random,1866,20,house
30,10,Random,1717,70,house
30,10,Random,1609,30,house
30,100,Random,2100,10,house
30,100,Random,1636,50,house
30,100,Random,1547,30,house
30,100,Random,1467,90,house
30,10,Random,1806,90,house
30,10,Random,1489,100,house
30,10,Random,2266,60,house
30,10,Random,1590,40,house
30,10,Random,1469,50,house
30,10,Random,1884,20,house
31,10,NA,5182,70,naturalFrequency
31,10,NA,2300,80,naturalFrequency
31,10,NA,1850,50,naturalFrequency
31,100,NA,2500,70,naturalFrequency
31,100,NA,2900,90,naturalFrequency
31,100,NA,1566,20,naturalFrequency
31,100,NA,1884,100,naturalFrequency
31,100,NA,1650,50,naturalFrequency
31,100,NA,1183,80,naturalFrequency
31,10,NA,1200,90,naturalFrequency
31,10,NA,1066,10,naturalFrequency
31,10,NA,1199,30,naturalFrequency
31,100,NA,1283,30,naturalFrequency
31,100,NA,1149,60,naturalFrequency
31,10,NA,967,60,naturalFrequency
31,10,NA,966,40,naturalFrequency
31,10,NA,866,20,naturalFrequency
31,100,NA,999,40,naturalFrequency
31,100,NA,950,10,naturalFrequency
31,100,Ordered,8381,30,square
31,100,Ordered,3649,80,square
31,100,Ordered,2633,50,square
31,10,Ordered,3016,50,square
31,100,Ordered,7483,40,square
31,100,Ordered,1266,70,square
31,10,Ordered,1416,80,square
31,100,Ordered,1617,10,square
31,10,Ordered,2117,40,square
31,10,Ordered,2683,30,square
31,100,Ordered,1500,20,square
31,10,Ordered,1266,90,square
31,100,Ordered,1549,90,square
31,100,Ordered,1316,60,square
31,10,Ordered,1432,100,square
31,10,Ordered,1416,60,square
31,10,Ordered,1750,20,square
31,10,Ordered,13483,70,square
31,10,Ordered,1066,10,square
31,100,Ordered,3081,30,house
31,100,Ordered,1198,60,house
31,10,Ordered,1683,30,house
31,10,Ordered,1682,80,house
31,100,Ordered,1446,90,house
31,10,Ordered,1566,50,house
31,100,Ordered,2013,40,house
31,10,Ordered,1300,70,house
31,10,Ordered,1682,40,house
31,100,Ordered,1462,100,house
31,100,Ordered,1230,10,house
31,100,Ordered,2030,50,house
31,10,Ordered,1550,60,house
31,100,Ordered,1781,80,house
31,10,Ordered,1482,20,house
31,100,Ordered,1447,20,house
31,10,Ordered,1433,10,house
31,100,Ordered,1713,70,house
31,10,Ordered,1949,90,house
31,100,Random,3831,60,square
31,10,Random,1549,100,square
31,100,Random,1299,10,square
31,100,Random,1049,90,square
31,10,Random,2116,40,square
31,100,Random,1216,20,square
31,10,Random,1516,50,square
31,10,Random,1067,60,square
31,10,Random,1050,80,square
31,10,Random,1066,90,square
31,10,Random,1201,70,square
31,100,Random,1550,50,square
31,100,Random,2782,30,square
31,100,Random,883,70,square
31,100,Random,1149,40,square
31,10,Random,1268,10,square
31,10,Random,1233,20,square
31,10,Random,1216,30,square
31,100,Random,1266,80,square
31,10,Random,3064,30,house
31,10,Random,1500,40,house
31,10,Random,1165,20,house
31,100,Random,4030,30,house
31,100,Random,965,10,house
31,10,Random,1383,10,house
31,100,Random,1284,70,house
31,10,Random,1467,50,house
31,100,Random,1696,50,house
31,10,Random,1183,0,house
31,10,Random,1049,70,house
31,100,Random,1680,40,house
31,100,Random,847,80,house
31,100,Random,898,90,house
31,100,Random,1148,20,house
31,100,Random,3814,60,house
31,10,Random,1633,60,house
31,10,Random,1367,90,house
31,10,Random,1432,80,house
32,100,NA,7031,10,naturalFrequency
32,10,NA,4181,70,naturalFrequency
32,100,NA,2311,70,naturalFrequency
32,100,NA,1700,90,naturalFrequency
32,100,NA,1553,80,naturalFrequency
32,100,NA,1393,20,naturalFrequency
32,10,NA,1888,20,naturalFrequency
32,10,NA,1616,80,naturalFrequency
32,10,NA,5396,30,naturalFrequency
32,100,NA,5636,30,naturalFrequency
32,10,NA,1379,60,naturalFrequency
32,10,NA,955,10,naturalFrequency
32,100,NA,1615,40,naturalFrequency
32,100,NA,1071,60,naturalFrequency
32,100,NA,3283,0,naturalFrequency
32,10,NA,1179,50,naturalFrequency
32,10,NA,1285,90,naturalFrequency
32,100,NA,1673,50,naturalFrequency
32,10,NA,1272,40,naturalFrequency
32,100,Ordered,4846,10,square
32,10,Ordered,1374,60,square
32,10,Ordered,895,100,square
32,10,Ordered,956,20,square
32,100,Ordered,1139,20,square
32,10,Ordered,1022,40,square
32,100,Ordered,1001,70,square
32,10,Ordered,895,50,square
32,100,Ordered,848,50,square
32,100,Ordered,1641,30,square
32,10,Ordered,883,10,square
32,100,Ordered,1049,40,square
32,10,Ordered,924,80,square
32,100,Ordered,953,80,square
32,10,Ordered,1086,90,square
32,100,Ordered,888,90,square
32,100,Ordered,977,60,square
32,10,Ordered,1347,30,square
32,10,Ordered,959,70,square
32,100,Ordered,4813,60,house
32,10,Ordered,2078,50,house
32,100,Ordered,1836,40,house
32,10,Ordered,2433,40,house
32,100,Ordered,2230,50,house
32,100,Ordered,1268,10,house
32,10,Ordered,1188,30,house
32,10,Ordered,1186,20,house
32,100,Ordered,1104,0,house
32,100,Ordered,1543,30,house
32,100,Ordered,1003,20,house
32,100,Ordered,963,70,house
32,100,Ordered,1072,90,house
32,10,Ordered,1068,90,house
32,10,Ordered,1191,60,house
32,10,Ordered,942,10,house
32,100,Ordered,2596,80,house
32,10,Ordered,1051,80,house
32,10,Ordered,955,70,house
32,10,Random,3430,20,square
32,100,Random,2376,20,square
32,10,Random,3565,70,square
32,100,Random,1066,60,square
32,10,Random,2698,50,square
32,10,Random,1155,90,square
32,100,Random,1018,70,square
32,10,Random,1638,40,square
32,10,Random,1301,30,square
32,100,Random,1275,50,square
32,10,Random,1185,60,square
32,10,Random,857,10,square
32,100,Random,911,10,square
32,10,Random,1274,80,square
32,100,Random,1443,30,square
32,100,Random,1042,40,square
32,100,Random,922,100,square
32,100,Random,833,90,square
32,100,Random,773,80,square
32,10,Random,2607,60,house
32,100,Random,2158,20,house
32,100,Random,1297,80,house
32,100,Random,1114,0,house
32,10,Random,1452,70,house
32,10,Random,1053,50,house
32,100,Random,2584,30,house
32,10,Random,1230,10,house
32,100,Random,1039,10,house
32,10,Random,1105,30,house
32,10,Random,1091,90,house
32,10,Random,805,80,house
32,100,Random,1747,60,house
32,10,Random,1320,20,house
32,100,Random,1483,40,house
32,100,Random,1021,50,house
32,100,Random,949,70,house
32,100,Random,1039,90,house
32,10,Random,1260,40,house
33,10,NA,8018,60,naturalFrequency
33,10,NA,1516,10,naturalFrequency
33,10,NA,666,40,naturalFrequency
33,10,NA,599,30,naturalFrequency
33,100,NA,2234,20,naturalFrequency
33,100,NA,700,40,naturalFrequency
33,10,NA,2569,50,naturalFrequency
33,100,NA,9799,100,naturalFrequency
33,100,NA,1766,60,naturalFrequency
33,100,NA,851,90,naturalFrequency
33,10,NA,1149,20,naturalFrequency
33,100,NA,11633,50,naturalFrequency
33,100,NA,617,30,naturalFrequency
33,100,NA,683,80,naturalFrequency
33,10,NA,750,90,naturalFrequency
33,100,NA,618,10,naturalFrequency
33,100,NA,667,70,naturalFrequency
33,10,NA,751,70,naturalFrequency
33,10,NA,618,80,naturalFrequency
33,100,Ordered,5332,20,square
33,10,Ordered,1466,50,square
33,10,Ordered,666,30,square
33,100,Ordered,1200,30,square
33,10,Ordered,1466,20,square
33,10,Ordered,652,80,square
33,100,Ordered,1500,50,square
33,10,Ordered,783,40,square
33,10,Ordered,683,10,square
33,100,Ordered,1416,70,square
33,100,Ordered,715,40,square
33,100,Ordered,499,60,square
33,100,Ordered,716,10,square
33,10,Ordered,1350,70,square
33,100,Ordered,966,80,square
33,10,Ordered,1450,100,square
33,100,Ordered,1033,90,square
33,10,Ordered,2650,60,square
33,10,Ordered,1099,90,square
33,100,Ordered,2181,50,house
33,100,Ordered,611,10,house
33,100,Ordered,547,20,house
33,10,Ordered,1616,10,house
33,100,Ordered,978,30,house
33,100,Ordered,778,40,house
33,10,Ordered,1082,70,house
33,10,Ordered,666,90,house
33,10,Ordered,631,60,house
33,10,Ordered,717,40,house
33,10,Ordered,600,50,house
33,100,Ordered,1031,80,house
33,100,Ordered,579,60,house
33,100,Ordered,564,90,house
33,10,Ordered,1217,20,house
33,100,Ordered,4913,0,house
33,100,Ordered,1195,70,house
33,10,Ordered,1299,80,house
33,10,Ordered,932,30,house
33,100,Random,3365,0,square
33,10,Random,5067,40,square
33,100,Random,1499,80,square
33,100,Random,734,60,square
33,100,Random,533,70,square
33,10,Random,1366,60,square
33,10,Random,2100,70,square
33,100,Random,11750,20,square
33,100,Random,1081,30,square
33,10,Random,1433,30,square
33,10,Random,1233,50,square
33,100,Random,1098,50,square
33,100,Random,1216,10,square
33,10,Random,5483,80,square
33,10,Random,666,20,square
33,10,Random,765,10,square
33,100,Random,1050,40,square
33,10,Random,1201,90,square
33,100,Random,1017,90,square
33,100,Random,1479,30,house
33,100,Random,713,90,house
33,100,Random,529,70,house
33,10,Random,1366,70,house
33,10,Random,717,20,house
33,10,Random,948,30,house
33,100,Random,980,10,house
33,10,Random,901,50,house
33,100,Random,1013,20,house
33,100,Random,879,80,house
33,10,Random,1116,40,house
33,10,Random,665,90,house
33,100,Random,1397,60,house
33,10,Random,1082,10,house
33,10,Random,566,80,house
33,10,Random,682,60,house
33,100,Random,1963,0,house
33,100,Random,1163,50,house
33,100,Random,762,40,house
34,10,NA,8947,50,naturalFrequency
34,10,NA,4964,40,naturalFrequency
34,100,NA,2694,70,naturalFrequency
34,100,NA,1757,30,naturalFrequency
34,100,NA,2078,10,naturalFrequency
34,10,NA,1496,10,naturalFrequency
34,100,NA,3700,50,naturalFrequency
34,10,NA,1694,90,naturalFrequency
34,10,NA,2908,80,naturalFrequency
34,100,NA,2063,20,naturalFrequency
34,100,NA,1757,80,naturalFrequency
34,10,NA,1993,30,naturalFrequency
34,10,NA,1865,60,naturalFrequency
34,10,NA,1177,70,naturalFrequency
34,100,NA,2261,90,naturalFrequency
34,100,NA,2177,60,naturalFrequency
34,100,NA,1561,40,naturalFrequency
34,10,NA,1736,100,naturalFrequency
34,10,NA,1942,20,naturalFrequency
34,100,Ordered,8088,50,square
34,100,Ordered,3907,10,square
34,10,Ordered,2040,50,square
34,10,Ordered,3543,60,square
34,100,Ordered,7614,30,square
34,100,Ordered,1829,90,square
34,10,Ordered,3566,90,square
34,100,Ordered,1864,60,square
34,10,Ordered,1715,0,square
34,10,Ordered,1390,30,square
34,10,Ordered,1291,10,square
34,10,Ordered,1149,40,square
34,10,Ordered,1354,70,square
34,100,Ordered,1580,40,square
34,10,Ordered,1575,80,square
34,100,Ordered,1681,80,square
34,100,Ordered,1368,70,square
34,10,Ordered,1334,20,square
34,100,Ordered,1297,20,square
34,10,Ordered,4047,70,house
34,10,Ordered,1419,30,house
34,10,Ordered,2128,0,house
34,10,Ordered,1148,10,house
34,10,Ordered,1071,80,house
34,100,Ordered,1835,50,house
34,100,Ordered,2181,40,house
34,10,Ordered,2340,40,house
34,10,Ordered,2140,50,house
34,100,Ordered,1677,30,house
34,100,Ordered,1662,90,house
34,10,Ordered,1447,90,house
34,100,Ordered,1274,20,house
34,100,Ordered,1445,80,house
34,100,Ordered,946,10,house
34,100,Ordered,1189,70,house
34,100,Ordered,1080,60,house
34,10,Ordered,1498,20,house
34,10,Ordered,1707,60,house
34,100,Random,1579,80,square
34,100,Random,1857,30,square
34,10,Random,1325,10,square
34,10,Random,1559,70,square
34,100,Random,1660,20,square
34,10,Random,1411,80,square
34,100,Random,1404,0,square
34,10,Random,1496,50,square
34,10,Random,1851,40,square
34,100,Random,1311,70,square
34,10,Random,1042,90,square
34,10,Random,1049,60,square
34,100,Random,1354,60,square
34,100,Random,957,10,square
34,100,Random,772,90,square
34,100,Random,963,50,square
34,10,Random,1502,20,square
34,100,Random,2055,40,square
34,10,Random,1240,30,square
34,100,Random,2672,60,house
34,100,Random,1146,50,house
34,10,Random,1481,40,house
34,10,Random,984,10,house
34,10,Random,807,30,house
34,10,Random,949,20,house
34,100,Random,1244,90,house
34,10,Random,1671,90,house
34,100,Random,1472,20,house
34,100,Random,1245,30,house
34,10,Random,1552,80,house
34,100,Random,1004,10,house
34,10,Random,2014,70,house
34,10,Random,802,50,house
34,10,Random,1078,60,house
34,100,Random,1139,0,house
34,100,Random,1252,80,house
34,100,Random,1160,40,house
34,100,Random,1108,70,house
35,10,NA,9032,30,naturalFrequency
35,10,NA,3296,50,naturalFrequency
35,100,NA,6944,20,naturalFrequency
35,100,NA,1416,40,naturalFrequency
35,10,NA,3176,90,naturalFrequency
35,10,NA,1968,0,naturalFrequency
35,10,NA,4592,40,naturalFrequency
35,100,NA,2760,60,naturalFrequency
35,10,NA,1296,80,naturalFrequency
35,10,NA,816,70,naturalFrequency
35,10,NA,880,20,naturalFrequency
35,10,NA,848,60,naturalFrequency
35,100,NA,3096,10,naturalFrequency
35,100,NA,881,90,naturalFrequency
35,100,NA,968,50,naturalFrequency
35,100,NA,840,70,naturalFrequency
35,100,NA,696,80,naturalFrequency
35,100,NA,4488,30,naturalFrequency
35,10,NA,2296,10,naturalFrequency
35,100,Ordered,9583,10,square
35,10,Ordered,3976,70,square
35,100,Ordered,1320,20,square
35,10,Ordered,2016,50,square
35,100,Ordered,1392,70,square
35,10,Ordered,1048,10,square
35,10,Ordered,1104,60,square
35,10,Ordered,736,90,square
35,100,Ordered,1064,60,square
35,10,Ordered,5928,40,square
35,10,Ordered,912,20,square
35,100,Ordered,3024,80,square
35,10,Ordered,1080,100,square
35,100,Ordered,2064,40,square
35,10,Ordered,1264,30,square
35,100,Ordered,1280,50,square
35,100,Ordered,904,90,square
35,10,Ordered,864,80,square
35,100,Ordered,1392,30,square
35,100,Ordered,2127,70,house
35,100,Ordered,1839,30,house
35,10,Ordered,1072,90,house
35,10,Ordered,880,20,house
35,100,Ordered,1063,60,house
35,100,Ordered,1407,40,house
35,10,Ordered,1368,70,house
35,10,Ordered,800,60,house
35,100,Ordered,903,80,house
35,100,Ordered,663,90,house
35,10,Ordered,792,30,house
35,10,Ordered,856,50,house
35,10,Ordered,800,40,house
35,100,Ordered,1167,20,house
35,10,Ordered,808,80,house
35,100,Ordered,1831,50,house
35,100,Ordered,1103,10,house
35,10,Ordered,888,10,house
35,100,Ordered,863,100,house
35,10,Random,3271,50,square
35,10,Random,672,80,square
35,10,Random,736,60,square
35,10,Random,720,100,square
35,10,Random,560,90,square
35,100,Random,1264,10,square
35,10,Random,1096,20,square
35,100,Random,1080,50,square
35,100,Random,712,60,square
35,100,Random,568,80,square
35,100,Random,1056,30,square
35,100,Random,736,20,square
35,100,Random,720,70,square
35,100,Random,1016,40,square
35,10,Random,1264,10,square
35,10,Random,1136,40,square
35,100,Random,880,90,square
35,10,Random,696,70,square
35,10,Random,896,30,square
35,10,Random,2119,80,house
35,10,Random,1848,50,house
35,10,Random,744,10,house
35,10,Random,736,40,house
35,100,Random,943,90,house
35,10,Random,936,0,house
35,100,Random,1007,20,house
35,100,Random,959,60,house
35,100,Random,807,30,house
35,100,Random,679,80,house
35,10,Random,784,90,house
35,100,Random,807,70,house
35,100,Random,831,10,house
35,10,Random,960,70,house
35,10,Random,848,60,house
35,100,Random,799,50,house
35,10,Random,1048,20,house
35,10,Random,1496,30,house
35,100,Random,967,40,house
36,100,NA,8395,70,naturalFrequency
36,10,NA,2336,70,naturalFrequency
36,100,NA,2062,40,naturalFrequency
36,10,NA,1989,90,naturalFrequency
36,10,NA,1385,20,naturalFrequency
36,10,NA,2214,80,naturalFrequency
36,100,NA,2541,90,naturalFrequency
36,10,NA,6208,60,naturalFrequency
36,100,NA,1360,30,naturalFrequency
36,100,NA,1024,20,naturalFrequency
36,10,NA,1470,0,naturalFrequency
36,10,NA,2019,50,naturalFrequency
36,100,NA,1864,10,naturalFrequency
36,100,NA,2581,50,naturalFrequency
36,100,NA,1770,60,naturalFrequency
36,10,NA,1297,30,naturalFrequency
36,10,NA,1214,10,naturalFrequency
36,10,NA,1226,40,naturalFrequency
36,100,NA,1082,80,naturalFrequency
36,10,Ordered,12330,0,square
36,100,Ordered,7398,60,square
36,100,Ordered,2298,50,square
36,10,Ordered,1425,10,square
36,10,Ordered,2753,30,square
36,100,Ordered,1293,30,square
36,100,Ordered,899,90,square
36,100,Ordered,1061,40,square
36,10,Ordered,1444,70,square
36,100,Ordered,2558,20,square
36,10,Ordered,1445,40,square
36,10,Ordered,976,80,square
36,100,Ordered,1005,80,square
36,100,Ordered,990,10,square
36,10,Ordered,1604,50,square
36,100,Ordered,1498,70,square
36,10,Ordered,1433,60,square
36,10,Ordered,954,20,square
36,10,Ordered,940,90,square
36,10,Ordered,3405,50,house
36,10,Ordered,838,60,house
36,100,Ordered,1198,70,house
36,100,Ordered,791,90,house
36,100,Ordered,1099,40,house
36,10,Ordered,1393,40,house
36,10,Ordered,958,90,house
36,10,Ordered,875,10,house
36,100,Ordered,3198,50,house
36,100,Ordered,1947,60,house
36,10,Ordered,2793,30,house
36,100,Ordered,1592,30,house
36,100,Ordered,849,20,house
36,10,Ordered,1197,70,house
36,10,Ordered,1354,20,house
36,10,Ordered,2032,80,house
36,10,Ordered,1355,0,house
36,100,Ordered,1523,80,house
36,100,Ordered,952,10,house
36,100,Random,3489,80,square
36,10,Random,4040,50,square
36,10,Random,1009,60,square
36,10,Random,860,20,square
36,10,Random,994,80,square
36,10,Random,814,90,square
36,10,Random,940,30,square
36,100,Random,935,100,square
36,10,Random,964,70,square
36,100,Random,1918,30,square
36,10,Random,1410,10,square
36,100,Random,1032,90,square
36,100,Random,1049,50,square
36,100,Random,1305,20,square
36,100,Random,785,70,square
36,100,Random,1254,10,square
36,100,Random,2809,40,square
36,10,Random,1510,40,square
36,100,Random,1002,60,square
36,100,Random,2227,60,house
36,10,Random,1133,90,house
36,100,Random,1055,80,house
36,10,Random,991,30,house
36,10,Random,766,0,house
36,100,Random,881,90,house
36,10,Random,2071,60,house
36,10,Random,2198,70,house
36,100,Random,1936,40,house
36,10,Random,865,10,house
36,10,Random,3039,80,house
36,100,Random,915,50,house
36,100,Random,1179,70,house
36,100,Random,988,20,house
36,100,Random,806,10,house
36,100,Random,2941,30,house
36,10,Random,2591,40,house
36,10,Random,2338,50,house
36,10,Random,779,20,house
37,100,NA,3374,50,naturalFrequency
37,100,NA,5669,10,naturalFrequency
37,100,NA,1147,90,naturalFrequency
37,100,NA,1560,40,naturalFrequency
37,10,NA,1591,60,naturalFrequency
37,10,NA,653,70,naturalFrequency
37,10,NA,1103,40,naturalFrequency
37,10,NA,1467,100,naturalFrequency
37,10,NA,885,20,naturalFrequency
37,100,NA,1258,30,naturalFrequency
37,100,NA,794,60,naturalFrequency
37,10,NA,1027,10,naturalFrequency
37,100,NA,811,80,naturalFrequency
37,10,NA,682,90,naturalFrequency
37,10,NA,848,30,naturalFrequency
37,10,NA,630,80,naturalFrequency
37,100,NA,1331,20,naturalFrequency
37,100,NA,594,70,naturalFrequency
37,10,NA,824,50,naturalFrequency
37,10,Ordered,3547,40,square
37,100,Ordered,1074,50,square
37,100,Ordered,607,60,square
37,10,Ordered,1108,60,square
37,100,Ordered,930,80,square
37,10,Ordered,1232,20,square
37,10,Ordered,600,30,square
37,10,Ordered,509,80,square
37,100,Ordered,1343,10,square
37,100,Ordered,637,70,square
37,100,Ordered,563,90,square
37,100,Ordered,726,20,square
37,10,Ordered,819,100,square
37,10,Ordered,593,50,square
37,10,Ordered,570,70,square
37,100,Ordered,839,40,square
37,10,Ordered,697,90,square
37,100,Ordered,704,30,square
37,10,Ordered,713,10,square
37,100,Ordered,6620,20,house
37,100,Ordered,576,40,house
37,100,Ordered,538,90,house
37,10,Ordered,675,90,house
37,10,Ordered,975,30,house
37,10,Ordered,434,50,house
37,100,Ordered,786,30,house
37,10,Ordered,646,40,house
37,10,Ordered,886,10,house
